(2.4887784484866486, 'dataset\\radcliffe_camera_000080.jpg')
(2.489428856863637, 'dataset\\trinity_000285.jpg')
(2.491044672732842, 'dataset\\christ_church_000754.jpg')
(2.4922409169375155, 'dataset\\christ_church_000687.jpg')
(2.4943672327919875, 'dataset\\all_souls_000136.jpg')
(2.4953074430091746, 'dataset\\radcliffe_camera_000340.jpg')
(2.496451042398427, 'dataset\\christ_church_000125.jpg')
(2.4984010818331632, 'dataset\\new_000853.jpg')
(2.4999246785346867, 'dataset\\christ_church_000140.jpg')
(2.5017712699038213, 'dataset\\magdalen_000748.jpg')
(2.5018693579396474, 'dataset\\radcliffe_camera_000182.jpg')
(2.5032345911969807, 'dataset\\magdalen_000830.jpg')
(2.504197632188927, 'dataset\\oxford_000987.jpg')
(2.5055900887260125, 'dataset\\christ_church_000444.jpg')
(2.5056412054897668, 'dataset\\pitt_rivers_000072.jpg')
(2.5059012091599397, 'dataset\\oxford_002010.jpg')
(2.5069047250440333, 'dataset\\new_000483.jpg')
(2.507885144354061, 'dataset\\jesus_000368.jpg')
(2.5081838109594754, 'dataset\\christ_church_000889.jpg')
(2.508552842178697, 'dataset\\jesus_000325.jpg')
(2.5095586065044517, 'dataset\\christ_church_000099.jpg')
(2.5112563329821884, 'dataset\\oxford_003067.jpg')
(2.513384266352756, 'dataset\\christ_church_001083.jpg')
(2.5135448293204306, 'dataset\\magdalen_000762.jpg')
(2.514006789949816, 'dataset\\keble_000244.jpg')
(2.5140238682593186, 'dataset\\new_001082.jpg')
(2.5149451826224776, 'dataset\\new_000854.jpg')
(2.5152484643756248, 'dataset\\new_000791.jpg')
(2.515281003756087, 'dataset\\hertford_000106.jpg')
(2.515463408652854, 'dataset\\christ_church_000935.jpg')
(2.516001468781772, 'dataset\\magdalen_000222.jpg')
(2.5184900662484413, 'dataset\\all_souls_000106.jpg')
(2.519170861615221, 'dataset\\oxford_001937.jpg')
(2.520658745501842, 'dataset\\christ_church_000653.jpg')
(2.520906964343287, 'dataset\\trinity_000086.jpg')
(2.5210445407224324, 'dataset\\radcliffe_camera_000458.jpg')
(2.5218719235135003, 'dataset\\new_000876.jpg')
(2.5260115113463897, 'dataset\\oxford_001502.jpg')
(2.526682268326855, 'dataset\\oxford_001835.jpg')
(2.5274131491787135, 'dataset\\oriel_000080.jpg')
(2.5278434002239485, 'dataset\\christ_church_000180.jpg')
(2.52819324784815, 'dataset\\oxford_002511.jpg')
(2.5284958873269, 'dataset\\oxford_000966.jpg')
(2.528529725966149, 'dataset\\oxford_000545.jpg')
(2.529970329083667, 'dataset\\balliol_000037.jpg')
(2.5312440066932704, 'dataset\\new_000488.jpg')
(2.5322759578664824, 'dataset\\jesus_000056.jpg')
(2.533042484358953, 'dataset\\oxford_000869.jpg')
(2.5331051510118945, 'dataset\\oxford_003169.jpg')
(2.534697999968808, 'dataset\\new_000874.jpg')
(2.535703946560696, 'dataset\\oxford_003056.jpg')
(2.53588241647546, 'dataset\\all_souls_000063.jpg')
(2.537504830693958, 'dataset\\oxford_002690.jpg')
(2.5379960397874024, 'dataset\\oxford_002104.jpg')
(2.5394808650290046, 'dataset\\magdalen_000296.jpg')
(2.5401553327813073, 'dataset\\christ_church_000324.jpg')
(2.540467324620138, 'dataset\\oxford_000327.jpg')
(2.5405540449998174, 'dataset\\oxford_000378.jpg')
(2.5410509073001513, 'dataset\\christ_church_000822.jpg')
(2.542311349469577, 'dataset\\oxford_003304.jpg')
(2.5455695454771163, 'dataset\\bodleian_000163.jpg')
(2.545780835618149, 'dataset\\jesus_000117.jpg')
(2.5474036858318754, 'dataset\\trinity_000308.jpg')
(2.5492069447282315, 'dataset\\oxford_003190.jpg')
(2.549690793975194, 'dataset\\all_souls_000133.jpg')
(2.5513111958916737, 'dataset\\pitt_rivers_000027.jpg')
(2.5524717935966965, 'dataset\\magdalen_000273.jpg')
(2.553033960925936, 'dataset\\trinity_000133.jpg')
(2.5532357505564143, 'dataset\\oxford_001731.jpg')
(2.5544316319389972, 'dataset\\oxford_000264.jpg')
(2.5544553704891007, 'dataset\\balliol_000024.jpg')
(2.554680654894826, 'dataset\\oxford_000114.jpg')
(2.5550338260204284, 'dataset\\magdalen_000864.jpg')
(2.555118977794557, 'dataset\\magdalen_000737.jpg')
(2.5556644637160053, 'dataset\\pitt_rivers_000030.jpg')
(2.5565801387306584, 'dataset\\oxford_003385.jpg')
(2.5572152336771246, 'dataset\\christ_church_000945.jpg')
(2.557351667103499, 'dataset\\oxford_003403.jpg')
(2.5599068891029577, 'dataset\\trinity_000367.jpg')
(2.5610711612393677, 'dataset\\christ_church_001026.jpg')
(2.5611032747266664, 'dataset\\all_souls_000175.jpg')
(2.561350004484119, 'dataset\\magdalen_000249.jpg')
(2.561499343079606, 'dataset\\bodleian_000179.jpg')
(2.5628685619030116, 'dataset\\oxford_000201.jpg')
(2.5629894399189013, 'dataset\\trinity_000042.jpg')
(2.563235223829255, 'dataset\\christ_church_000137.jpg')
(2.563267918216587, 'dataset\\pitt_rivers_000141.jpg')
(2.5643634132105055, 'dataset\\christ_church_000891.jpg')
(2.5648563624467946, 'dataset\\oxford_003162.jpg')
(2.564981118822075, 'dataset\\oxford_002403.jpg')
(2.5649831397252356, 'dataset\\bodleian_000316.jpg')
(2.5662818548360247, 'dataset\\pitt_rivers_000149.jpg')
(2.5666661172297407, 'dataset\\ashmolean_000117.jpg')
(2.56750798325758, 'dataset\\balliol_000060.jpg')
(2.569187720878212, 'dataset\\hertford_000059.jpg')
(2.569696908898406, 'dataset\\oriel_000029.jpg')
(2.569804162065718, 'dataset\\christ_church_000288.jpg')
(2.570558168778945, 'dataset\\radcliffe_camera_000181.jpg')
(2.5712631049839247, 'dataset\\bodleian_000226.jpg')
(2.572010546705643, 'dataset\\bodleian_000102.jpg')
(2.5724305662118407, 'dataset\\oxford_002510.jpg')
(2.5724556900902495, 'dataset\\ashmolean_000250.jpg')
(2.5730762090052557, 'dataset\\keble_000070.jpg')
(2.5733946978301545, 'dataset\\oxford_001955.jpg')
(2.574195289233211, 'dataset\\trinity_000290.jpg')
(2.5743573948428264, 'dataset\\oxford_002559.jpg')
(2.5744028628307194, 'dataset\\jesus_000382.jpg')
(2.575407334765184, 'dataset\\oxford_001473.jpg')
(2.575418942323929, 'dataset\\new_000513.jpg')
(2.575623152677911, 'dataset\\christ_church_000589.jpg')
(2.575876193902245, 'dataset\\pitt_rivers_000044.jpg')
(2.5759856321314336, 'dataset\\magdalen_000746.jpg')
(2.576014182719648, 'dataset\\balliol_000198.jpg')
(2.576313747370659, 'dataset\\oxford_003204.jpg')
(2.5764773746730523, 'dataset\\keble_000023.jpg')
(2.5765944948102173, 'dataset\\oxford_000672.jpg')
(2.576717163236337, 'dataset\\new_000515.jpg')
(2.577274345940366, 'dataset\\magdalen_000001.jpg')
(2.5777052730279406, 'dataset\\jesus_000277.jpg')
(2.577738127304193, 'dataset\\oxford_000808.jpg')
(2.5779423258281686, 'dataset\\all_souls_000033.jpg')
(2.5786859030210096, 'dataset\\christ_church_000307.jpg')
(2.578995613831827, 'dataset\\jesus_000283.jpg')
(2.5793325848984283, 'dataset\\pitt_rivers_000077.jpg')
(2.5794803469638996, 'dataset\\christ_church_000483.jpg')
(2.579957524130577, 'dataset\\oxford_000162.jpg')
(2.5799696246246153, 'dataset\\christ_church_000199.jpg')
(2.580212987375898, 'dataset\\oxford_001636.jpg')
(2.5807913999548364, 'dataset\\magdalen_000665.jpg')
(2.5812534148569206, 'dataset\\oxford_001486.jpg')
(2.5813253149312487, 'dataset\\all_souls_000105.jpg')
(2.5814372574167486, 'dataset\\new_000137.jpg')
(2.5825256849487745, 'dataset\\bodleian_000368.jpg')
(2.583732874714771, 'dataset\\oxford_002702.jpg')
(2.584087004146594, 'dataset\\oxford_002275.jpg')
(2.584426809271362, 'dataset\\oxford_000029.jpg')
(2.5845163446975694, 'dataset\\christ_church_000420.jpg')
(2.586002437230598, 'dataset\\ashmolean_000169.jpg')
(2.5860149897256095, 'dataset\\oxford_003299.jpg')
(2.5871631493722593, 'dataset\\hertford_000121.jpg')
(2.5877688308089684, 'dataset\\trinity_000339.jpg')
(2.5879193229518203, 'dataset\\oxford_000583.jpg')
(2.5887226880635366, 'dataset\\new_000086.jpg')
(2.5890515857432987, 'dataset\\oxford_002075.jpg')
(2.5891052495138642, 'dataset\\trinity_000337.jpg')
(2.589525258882531, 'dataset\\pitt_rivers_000134.jpg')
(2.5904228102914058, 'dataset\\new_000805.jpg')
(2.5908089661308678, 'dataset\\balliol_000194.jpg')
(2.590840657970894, 'dataset\\jesus_000314.jpg')
(2.5917293529477403, 'dataset\\magdalen_000436.jpg')
(2.5927636348984415, 'dataset\\balliol_000172.jpg')
(2.5930542439678224, 'dataset\\oxford_000539.jpg')
(2.5932488933368223, 'dataset\\oxford_001889.jpg')
(2.5936926478475515, 'dataset\\oxford_001861.jpg')
(2.5937201669095384, 'dataset\\oxford_001318.jpg')
(2.59386093942141, 'dataset\\trinity_000287.jpg')
(2.5939311620945955, 'dataset\\christ_church_000154.jpg')
(2.5940255338967635, 'dataset\\balliol_000069.jpg')
(2.5942631782894376, 'dataset\\oxford_003053.jpg')
(2.5943115292775323, 'dataset\\christ_church_000131.jpg')
(2.5947375685262837, 'dataset\\oxford_001079.jpg')
(2.5947607731700657, 'dataset\\christ_church_001019.jpg')
(2.594850439115066, 'dataset\\balliol_000071.jpg')
(2.595036649224287, 'dataset\\cornmarket_000133.jpg')
(2.595994540327102, 'dataset\\pitt_rivers_000067.jpg')
(2.596187131831813, 'dataset\\oxford_002106.jpg')
(2.5963233160161807, 'dataset\\jesus_000013.jpg')
(2.5964519710974794, 'dataset\\pitt_rivers_000013.jpg')
(2.5966186256977672, 'dataset\\magdalen_000825.jpg')
(2.596802959254299, 'dataset\\oxford_000130.jpg')
(2.5969568971024795, 'dataset\\oxford_002193.jpg')
(2.598013985934667, 'dataset\\new_000988.jpg')
(2.5980629207466706, 'dataset\\oxford_001278.jpg')
(2.598741340348332, 'dataset\\radcliffe_camera_000241.jpg')
(2.5993119754046603, 'dataset\\oxford_001120.jpg')
(2.599563423006435, 'dataset\\balliol_000059.jpg')
(2.599601864721608, 'dataset\\oxford_001046.jpg')
(2.5999182782781833, 'dataset\\oxford_003110.jpg')
(2.5999485226418213, 'dataset\\magdalen_000045.jpg')
(2.6000013550808476, 'dataset\\oxford_002745.jpg')
(2.6000765265886185, 'dataset\\ashmolean_000179.jpg')
(2.6002079454987155, 'dataset\\magdalen_000868.jpg')
(2.6004556733454, 'dataset\\radcliffe_camera_000439.jpg')
(2.6016113348537755, 'dataset\\christ_church_001011.jpg')
(2.6018234648861065, 'dataset\\oxford_000379.jpg')
(2.6020127704117084, 'dataset\\oxford_003515.jpg')
(2.602097321969283, 'dataset\\oxford_003011.jpg')
(2.60231050085239, 'dataset\\christ_church_000587.jpg')
(2.602594325042305, 'dataset\\pitt_rivers_000197.jpg')
(2.6026705209627345, 'dataset\\all_souls_000011.jpg')
(2.6038542786255214, 'dataset\\all_souls_000021.jpg')
(2.6039643452980203, 'dataset\\balliol_000058.jpg')
(2.6040183823490968, 'dataset\\christ_church_001016.jpg')
(2.604278891360093, 'dataset\\oxford_003627.jpg')
(2.6051449912821925, 'dataset\\trinity_000071.jpg')
(2.605359362802246, 'dataset\\oxford_000712.jpg')
(2.6053785944067513, 'dataset\\oxford_002367.jpg')
(2.605467246919981, 'dataset\\oxford_000882.jpg')
(2.6055133834636193, 'dataset\\oxford_000375.jpg')
(2.6059671972123386, 'dataset\\pitt_rivers_000148.jpg')
(2.6060462973404523, 'dataset\\oxford_000765.jpg')
(2.606563827520733, 'dataset\\new_000960.jpg')
(2.6074721793413427, 'dataset\\christ_church_000413.jpg')
(2.607737207639777, 'dataset\\radcliffe_camera_000461.jpg')
(2.6077799293014836, 'dataset\\magdalen_000722.jpg')
(2.6080269997959666, 'dataset\\radcliffe_camera_000335.jpg')
(2.608353309866343, 'dataset\\oxford_003099.jpg')
(2.609035257112374, 'dataset\\magdalen_000871.jpg')
(2.609772956927548, 'dataset\\oxford_002650.jpg')
(2.610184880059399, 'dataset\\radcliffe_camera_000390.jpg')
(2.6105863317236104, 'dataset\\oxford_003596.jpg')
(2.6107000819139636, 'dataset\\new_000279.jpg')
(2.6108228853874156, 'dataset\\radcliffe_camera_000354.jpg')
(2.6109365887001235, 'dataset\\oxford_000679.jpg')
(2.6111547627525673, 'dataset\\oxford_002744.jpg')
(2.6115911314550533, 'dataset\\balliol_000084.jpg')
(2.611901281936985, 'dataset\\magdalen_001088.jpg')
(2.6125682288534144, 'dataset\\oxford_000824.jpg')
(2.6125733507469766, 'dataset\\oxford_003006.jpg')
(2.6127271220389674, 'dataset\\oxford_001216.jpg')
(2.6127789455256543, 'dataset\\bodleian_000013.jpg')
(2.61285651503585, 'dataset\\oxford_000556.jpg')
(2.612877501892787, 'dataset\\magdalen_000031.jpg')
(2.615109382886598, 'dataset\\christ_church_000074.jpg')
(2.6151472080217375, 'dataset\\bodleian_000395.jpg')
(2.615783294300831, 'dataset\\magdalen_000079.jpg')
(2.6164152890013255, 'dataset\\radcliffe_camera_000092.jpg')
(2.6164185195911616, 'dataset\\all_souls_000095.jpg')
(2.6164988084793697, 'dataset\\christ_church_001021.jpg')
(2.617304460559146, 'dataset\\christ_church_000187.jpg')
(2.617642396554707, 'dataset\\trinity_000132.jpg')
(2.6180269513023333, 'dataset\\oxford_003329.jpg')
(2.618646289452423, 'dataset\\new_000321.jpg')
(2.619340107681878, 'dataset\\oxford_002251.jpg')
(2.6199056254007895, 'dataset\\radcliffe_camera_000480.jpg')
(2.6201929069213725, 'dataset\\oxford_003327.jpg')
(2.6205916880630213, 'dataset\\oxford_001700.jpg')
(2.6213421863639423, 'dataset\\radcliffe_camera_000362.jpg')
(2.621903108541248, 'dataset\\magdalen_000173.jpg')
(2.6224885379037275, 'dataset\\magdalen_001101.jpg')
(2.622666395600914, 'dataset\\oxford_000732.jpg')
(2.6230160297773883, 'dataset\\jesus_000051.jpg')
(2.6231334540794515, 'dataset\\magdalen_000504.jpg')
(2.6231727457430516, 'dataset\\trinity_000076.jpg')
(2.6235693163227722, 'dataset\\christ_church_000643.jpg')
(2.6236577565446892, 'dataset\\christ_church_000897.jpg')
(2.6239867540913795, 'dataset\\oxford_001072.jpg')
(2.625256405667049, 'dataset\\magdalen_001149.jpg')
(2.625479996820369, 'dataset\\oxford_001536.jpg')
(2.6257661503264833, 'dataset\\oxford_002085.jpg')
(2.626108468782142, 'dataset\\oxford_002354.jpg')
(2.627145798390033, 'dataset\\magdalen_000029.jpg')
(2.627205540947485, 'dataset\\balliol_000117.jpg')
(2.6274657089091473, 'dataset\\cornmarket_000016.jpg')
(2.627601022749016, 'dataset\\christ_church_000043.jpg')
(2.6277066341609565, 'dataset\\pitt_rivers_000062.jpg')
(2.6280707071471454, 'dataset\\new_000728.jpg')
(2.628102693953369, 'dataset\\hertford_000099.jpg')
(2.6286708850062834, 'dataset\\oxford_001931.jpg')
(2.628779011626979, 'dataset\\oxford_002569.jpg')
(2.629470189603025, 'dataset\\oxford_000752.jpg')
(2.6301773804944566, 'dataset\\jesus_000053.jpg')
